nitrate_mid,phosphate_mid,avg_spills,n_overflows,spills_per_pipe,lc_woodland_1km,lc_arable_1km,lc_grass_1km,lc_wetland_1km,lc_urban_1km,lc_water_1km,lc_woodland_5km,lc_arable_5km,lc_grass_5km,lc_wetland_5km,lc_urban_5km,lc_water_5km
0.1,0.01,41.62857142857143,14.0,42.85714285714285,0.9751243781094528,16.039800995024876,47.34328358208956,0.0,30.388059701492537,5.253731343283582,5.241932270122501,41.1400425603137,43.40912894818641,0.0,8.178115709856618,1.8793486837386129
0.75,0.15,0.0,0.0,0.0,3.405696076478789,55.26787492531368,35.57060346544513,0.0,5.7558255327623975,0.0,15.633045072330928,47.58060016737736,32.60431195951062,0.0,4.145379189415375,0.0366636113657195
0.75,0.01,20.87,2.0,36.0,0.977263661747108,31.61148783406461,57.27961707219784,0.0,10.131631431990428,0.0,3.8611454306324977,49.09648878083775,36.25602805786936,0.1578255151249452,10.29373081981587,0.3347813957195807
0.75,0.01,20.87,2.0,36.0,0.9766792904125972,41.37931034482759,47.55830177396851,0.0,10.08570859079131,0.0,3.828281298570871,49.30695594646942,37.04976048333745,0.1578179673364631,9.294521803588369,0.3626625006974279
1.5,0.035,0.0,0.0,0.0,9.886386286625472,0.4185768387482559,76.49990033884791,0.0,13.195136535778357,0.0,4.437270843296668,24.088952654232425,63.52861469791169,0.0,3.771720070141878,0.0430416068866571
7.5,0.15,46.85,2.0,87.5,1.892807332137876,34.54871488344292,23.430962343096237,0.0,39.64933253636183,0.0,6.031067930212726,35.638853244279375,32.901081559294475,0.0,22.92794121163334,2.3878788844875545
0.1,0.75,64.91,2.0,44.0,11.49241819632881,30.746209098164407,45.69034317637669,0.0,12.071029529130088,0.0,4.540889526542324,34.11206759126415,54.701099952176,0.0,6.602104256336681,0.0438386736808544
3.5,0.35,64.91,2.0,44.0,12.387791741472173,29.224017554358667,47.33692399760622,0.0,11.051266706562936,0.0,4.568604790180529,34.27569441676962,54.521181205914,0.0,6.590682660502929,0.0438369266329255
1.5,0.15,9.20125,8.0,15.75,4.361680940051783,0.0,35.67018522206732,0.0,54.19239195379406,5.775741884086835,17.529791558726238,25.006576063130204,34.450599816667335,0.0,20.43601291299669,2.5770196484795345
7.5,0.035,19.7075,4.0,18.25,1.754036276659358,23.57982858281842,39.42595176400239,0.0,35.140522224436914,0.099661152082918,3.441460109986451,71.82434047979596,20.37698254562844,0.0,4.3508408384474375,0.0063760261417071
3.5,0.035,19.7075,4.0,18.25,0.8983829107606308,20.363345977240964,34.018766220802554,0.0,44.71950489119585,0.0,3.1975261412904867,73.09439556235654,19.54938153532262,0.0,4.152320836521295,0.0063759245090538
0.75,0.15,0.0,0.0,0.0,17.097929936305732,28.742038216560516,41.4609872611465,0.0,12.699044585987265,0.0,8.176000382540225,49.36601927046391,38.22373821497167,0.0,4.1083226408026965,0.1259194912214987
0.75,0.035,6.192857142857143,4.0,15.5,1.0352379056340832,46.86442365120446,47.601035237905634,0.0,4.499303205255823,0.0,4.515707327960718,50.15025786960646,42.60229093430901,0.0,2.644060230687679,0.0876836374361304
0.1,0.035,61.64657738095238,8.0,70.0,1.3949780789159028,46.63212435233161,35.95057791948983,0.0,16.022319649262652,0.0,3.345979723267232,53.94774596697061,33.88701141363259,0.0,8.646304916151246,0.1299177453293375
0.35,0.01,61.64657738095238,8.0,70.0,1.0360629607491532,31.0818888224746,20.940426379756925,0.0,46.941621837019326,0.0,4.138535729943008,47.52381331951696,38.10848511418437,0.0,10.015543421944123,0.2120282172890678
0.75,0.15,16.645,2.0,17.5,7.191235059760956,33.32669322709164,49.42231075697211,0.0,10.059760956175298,0.0,19.73060215996493,46.94616028374447,30.804606862471605,0.0,2.4182042800781094,0.1004264137408839
0.35,0.01,0.0,0.0,0.0,8.582238152130625,0.4181600955794504,72.89924332935087,0.0,16.5073675826364,0.0,4.714950738130918,22.76408506839269,64.54181679048561,0.0,3.774351943372764,0.0430443516245257
1.5,0.01,26.48,6.0,37.5,10.446570972886764,26.09649122807017,61.44338118022329,0.0,0.9170653907496014,1.0964912280701753,4.163744181597909,38.90598099853344,42.688739399349615,0.0,14.167410571956896,0.0741248485621373
0.35,0.035,26.48,6.0,37.5,5.9046479154199085,55.934570117694,37.56233792140435,0.0,0.2393776181926989,0.3590664272890485,4.488937065612446,38.32653191353695,45.94305936364216,0.0,11.148217815468978,0.0932538417394631
7.5,0.035,26.48,6.0,37.5,13.478001194505277,70.5753533744774,15.64801911208441,0.0,0.2986263189329086,0.0,4.342143016546052,38.09258137533077,48.20272898268881,0.0,9.269295756686963,0.0932508687474096
0.1,0.15,26.48,6.0,37.5,14.55633100697906,37.04885343968096,47.956131605184446,0.0,0.4386839481555333,0.0,4.925715743161385,36.12988586367404,52.68363833450233,0.0,6.197793789453549,0.0629662692086973
0.1,0.035,26.48,6.0,37.5,15.320167564332737,36.285657291043286,47.89547177338919,0.0,0.4987033712347895,0.0,4.935201568552436,36.051201122216376,52.64055600720514,0.0,6.310076036535794,0.0629652654902523
7.5,0.35,26.48,6.0,37.5,6.5550906555090656,34.449093444909344,56.30603705917513,0.0,1.5939430165371589,1.095835823869297,3.928429106559337,37.33880608910496,41.29353630349885,0.0,17.27424882442018,0.1649796764166733
7.5,0.35,26.48,6.0,37.5,6.344772545889864,38.68715083798882,54.05027932960894,0.0,0.9177972865123704,0.0,4.764827316855437,38.1887598536597,48.41185707112171,0.0,8.541299686755247,0.09325607160791
1.5,0.01,43.966,10.0,52.3,3.909054646988432,59.13442361388114,36.31830873554049,0.0,0.6382130035899481,0.0,15.016180713864404,56.24591496755886,25.59581692678028,0.0454335315404358,2.9866568891581244,0.1099969710978973
0.75,0.035,24.33833333333333,6.0,33.166666666666664,1.3952561291608532,56.84672114809647,34.78174207693841,0.0,6.697229419972095,0.2790512258321706,5.404996094310446,53.66736278276395,35.687640485262,0.0215211465191538,5.099714645538746,0.1187648456057007
1.5,0.15,34.67,14.0,23.428571428571427,14.029493822239935,10.18333997608609,29.13511359107214,0.6177760063770427,43.78238341968912,2.251893184535672,15.783013454058532,30.65421156666454,27.63342472741185,0.1179621245935089,24.438085825416056,0.9883313141618312
7.5,0.01,29.5525,4.0,38.0,1.4354066985645932,7.476076555023924,66.72647527910685,0.0,24.362041467304625,0.0,6.2177693822083,45.71307875628671,43.89501287232092,0.0,3.215290563751863,0.1283246853654065
0.75,0.035,0.0,0.0,0.0,0.0199441563621858,40.58635819704827,54.98603909054647,0.0,4.188272836059035,0.2193857199840446,3.3538966732023017,44.12510162115633,41.4343328072944,0.0,10.786189087083354,0.1418711045223407
7.5,0.35,38.035,2.0,63.0,0.1594260661618174,41.33120765245118,53.74651255480271,0.0,4.543642885611797,0.219210840972499,3.377780611634932,44.19010576486247,41.35270628930317,0.0,10.778929917826998,0.1418699737779655
1.5,0.01,33.230555555555554,6.0,44.5,2.7312599681020733,0.0,57.53588516746412,0.0,39.73285486443381,0.0,5.350538799974495,37.84591595995664,32.96324045144424,0.0,22.88704329528789,0.953261493336734
0.35,0.035,11.884761904761904,42.0,9.666666666666666,14.459029435163089,19.590294351630867,9.14876690533015,0.4375497215592681,56.08591885441528,0.2784407319013524,11.303100342711408,36.81836295528812,20.0119550490157,0.6057224834621822,29.712281820355464,0.33075635610106
3.5,0.01,0.0,0.0,0.0,9.914223020147617,0.4189108318372231,76.68063036106125,0.0,12.98623578695392,0.0,4.469189137487147,24.06921783212045,63.52035326281893,0.0,3.77095306036235,0.0430419499597478
0.1,0.035,26.48,6.0,37.5,18.464606181455636,29.31206380857428,51.36590229312064,0.0,0.8574277168494517,0.0,4.737270031565858,35.50760450212033,52.63527086056818,0.0,7.076013136498421,0.0438414692472021
0.35,0.035,0.0,0.0,0.0,16.83602311217374,31.281131699541746,49.5118549511855,0.0,2.3709902370990235,0.0,6.404820352599866,30.067427551248127,58.94809831989033,0.0,4.534223865846272,0.0454299104154047
0.35,0.35,26.48,6.0,37.5,1.694915254237288,76.15154536390828,21.73479561316052,0.0,0.4187437686939182,0.0,5.499358315198763,34.52583080246471,55.56512104327586,0.0,4.305266598114005,0.1044232409466644
0.35,0.35,0.0,0.0,0.0,7.494518636635439,33.12736695236197,54.55451465018936,0.0,4.823599760813235,0.0,6.788726107541966,32.50490203892936,55.91034449776021,0.0,4.4939342249996015,0.3020931307688629
1.5,0.035,0.0,0.0,0.0,21.20246864423651,31.156679275333467,46.20744574955207,0.0,1.4334063308779614,0.0,5.853565222936028,32.88087229599401,56.72315123304268,0.0,4.473864596451515,0.0685466515757759
0.1,0.01,0.0,0.0,0.0,12.233512651922696,73.14206017134887,13.428969914325563,0.0,1.1954572624028692,0.0,7.241524984656097,38.10867468535036,47.38197151215157,0.0,4.6270833831512,1.805399459575791
10.0,0.01,0.0,0.0,0.0,3.5101715197447145,54.34782608695652,38.95093737534902,0.0,2.213801356202633,0.977263661747108,7.96786072982926,39.44872224082134,45.95070703205956,0.0,3.645160776061345,2.497329698534921
1.5,0.01,44.28333333333333,2.0,30.5,2.6504583499402155,0.9166998804304504,14.12913511359107,0.0,82.30370665603827,0.0,7.527558804071449,52.7662423580612,19.548218940052127,0.0,19.61915845017097,0.212021457209128
10.0,0.035,56.875,4.0,66.25,8.663612826130253,46.58434574785899,44.07488548097989,0.0,0.6771559450308704,0.0,6.031356357752609,34.91124731988427,47.6570408334064,0.0382589011724759,11.004216449733384,0.3092594511441803
7.5,0.075,0.0,0.0,0.0,0.1794258373205741,47.82695374800638,32.71531100478469,0.0,19.27830940988836,0.0,3.69765180379091,57.7244974413748,27.075993559597634,0.0,11.260342106521705,0.0892729040794528
7.5,0.01,75.05,2.0,87.5,5.157307845479889,62.027080844285145,31.800079649542013,0.0,1.015531660692951,0.0,6.098309434804442,57.65456994603901,24.69851188815648,0.0,11.46491738468528,0.0390559616135691
3.5,0.01,0.0,0.0,0.0,7.231075697211155,31.693227091633464,50.537848605577686,0.2191235059760956,10.079681274900398,0.2390438247011952,7.03815589156617,44.772395762759146,33.9242302266079,0.2183980423883499,13.38126399859715,0.5722985198351652
0.75,0.035,20.398611111111112,12.0,22.75,5.501295594977078,18.975483356587603,19.912298186167032,0.0,55.57105840143512,0.0398644608331672,8.698944012751545,34.6937636979478,14.925682406853957,0.0119545726240286,38.593345287905954,3.00697350069735
3.5,0.01,71.62,2.0,77.5,4.37985267768266,67.33028070873979,22.536332868803505,0.0,5.753533744774039,0.0,5.331664780245181,56.47945926126672,30.92827878652617,0.0135503515120598,7.027849957754786,0.1283297996142135
3.5,0.01,26.48,6.0,37.5,1.7725552678749252,59.35072694682334,33.18064130651265,0.0,5.696076478789086,0.0,4.337637494021998,36.73601147776184,52.90451139805516,0.0111589351187629,5.899091343854615,0.1115893511876295
3.5,0.01,56.875,4.0,66.25,3.6312849162011176,41.62011173184357,32.282521947326416,0.0,22.266560255387077,0.1995211492418196,13.545934227096652,32.02961852991344,43.715228515407055,0.0,10.503578772855526,0.1570196553538123
0.1,0.01,55.275,6.0,91.0,2.354349561053472,27.63367916999202,66.32083000798085,0.0,3.691141260973664,0.0,3.948794796582068,35.88748246397143,50.75086085958424,0.0215214896059176,9.119531947455682,0.2718084428006632
0.75,0.01,27.24125,8.0,21.5,2.686032630322324,16.79267807401512,76.26343016315161,0.0,4.257859132510943,0.0,1.9080410300552328,40.860292183726656,43.29595358215973,0.0,13.72530266440316,0.2104105396552136
3.5,0.01,38.4,2.0,45.0,0.219210840972499,21.06416899163013,69.11119968114787,0.0,9.605420486249502,0.0,6.117390126093956,39.44859798185905,47.65825508919036,0.0135499194975371,6.476064465734645,0.28614241762446
7.5,0.15,56.875,4.0,66.25,2.4711040255081707,39.17895575926664,53.30809087285772,0.2590673575129534,4.284575528098844,0.4982064567556795,3.612335504029205,35.547071154719866,50.12314780127373,0.0597804860552052,10.566001641970685,0.0916634119513147
0.75,0.075,20.335,2.0,18.0,12.29818616703209,36.83476180984652,44.70799282439705,0.0,6.1590591987243375,0.0,4.555490900974867,44.66373861127275,44.428590786987954,0.0278988944066702,6.028552525647055,0.2957282807107044
1.5,0.035,0.0,0.0,0.0,3.25024925224327,86.28115653040878,10.049850448654038,0.0,0.4187437686939182,0.0,5.452748689013213,56.96456749390332,29.974178740496345,0.0,5.9731586413554565,1.5189913769744496
3.5,0.35,26.335,2.0,60.0,3.550059832469086,76.94455524531313,17.650578380534505,0.0,1.6753091344236135,0.1794974072596729,5.132905591200734,64.73119993623719,24.46259913123182,0.0,5.3807834854341845,0.066153907464233
1.5,0.15,26.335,2.0,60.0,3.728813559322034,79.06281156530409,15.51345962113659,0.0,1.655034895314058,0.0398803589232303,5.223892493344598,65.01251374918301,24.24000892700579,0.0,5.274106900894295,0.0860818415137651
1.5,0.15,10.821666666666667,6.0,19.83333333333333,5.940988835725678,24.94019138755981,48.76395534290271,0.0,13.237639553429029,7.037480063795853,5.452922517812455,54.58102873902163,27.51566061494812,0.0,10.038733123993817,2.070548480163221
3.5,0.75,69.74,6.0,74.83333333333333,2.153539381854437,32.043868394815554,48.33499501495513,0.0,17.467597208374876,0.0,3.945994628155162,34.13273398209916,51.61832803321936,0.0597757214929584,10.118037124708096,0.1251305103252596
0.35,0.01,44.05,2.0,58.0,6.515242080095636,26.997409842598124,59.77286312014346,0.0,6.355847778441921,0.3586371787208607,11.598973443427807,39.80696273153314,40.70759078011923,0.0135492715274014,7.750183313673606,0.1227404597188127
1.5,0.15,69.74,6.0,74.83333333333333,2.050975706889685,37.29589804858622,43.58821186778176,0.0,17.064914376742337,0.0,3.913081601581494,34.80482419430694,51.30449338785661,0.0454360666714494,9.81737889693984,0.1147858526436616
1.5,0.15,64.91,2.0,44.0,1.294305057745918,26.28434886499403,40.58144165671048,0.0,31.83990442054958,0.0,3.446461876902967,34.09398861806762,44.73466069407471,0.0,17.52801645119638,0.1968723597583332
0.75,0.075,44.05,2.0,58.0,1.2539808917197452,58.02149681528663,39.11226114649681,0.0,1.373407643312102,0.2388535031847133,8.957662511556732,33.07695986227564,52.92743966589091,0.0,4.99171103388912,0.0462269263876048
7.5,0.01,44.05,2.0,58.0,2.1691542288557213,19.2636815920398,63.30348258706467,0.0,15.263681592039802,0.0,10.633871854750652,35.97918177688157,47.30566603170555,0.0135493795181203,5.942598452182645,0.1251325049614639
1.5,0.15,64.91,2.0,44.0,1.0778443113772456,9.580838323353294,50.13972055888224,0.0,39.20159680638722,0.0,2.528094365186897,34.07029568821232,40.80577030365824,0.0,22.35514465609309,0.240694986849446
0.75,0.35,0.0,0.0,0.0,4.498407643312102,19.16799363057325,36.624203821656046,0.3582802547770701,39.35111464968153,0.0,4.325371207230471,32.23585108672262,54.18071396121751,0.0597757214929584,8.94643298344611,0.2518550398903315
0.75,0.01,34.83,4.0,30.5,38.68206251244276,27.095361337845908,34.22257614971132,0.0,0.0,0.0,15.416374418159789,33.32589428043104,42.5508512401964,0.0231142000892686,8.610438053943762,0.0733278071797487
1.5,0.035,34.83,4.0,30.5,41.14012357982858,12.11879609328284,46.74108032688858,0.0,0.0,0.0,15.244942530567998,34.14768288989144,40.93401775893128,0.0231153055205726,9.57850436002487,0.071737155063846
3.5,0.15,10.821666666666667,6.0,19.83333333333333,17.757382282521945,32.20271348762969,39.68475658419793,0.0,5.746209098164405,2.9329608938547485,4.6750575912891685,53.33232365905957,27.91244529823918,0.0,11.605142961906052,2.1338668664758917
3.5,0.01,56.875,4.0,66.25,8.001592356687897,57.961783439490446,33.5390127388535,0.0,0.4976114649681528,0.0,4.660449545671928,36.15255858440937,47.44540092459748,0.0597800095648015,11.522397576916946,0.1179658855412083
1.5,0.035,11.215,2.0,34.0,5.782652043868395,17.24825523429711,73.3000997008973,0.0,3.668993020937189,0.0,5.521330602421161,26.00795364887589,60.791220701801926,0.0,4.407182192752456,0.0701323748575436
0.75,0.035,15.626428571428573,56.0,12.071428571428571,8.803027285401315,0.0,12.487552280422229,0.0,78.70942043417645,0.0,11.539381186935106,4.512776369693781,28.35987438828049,0.0,54.43865270272424,0.3642421054309534
3.5,0.01,38.035,2.0,63.0,1.71451355661882,23.96331738437002,6.977671451355662,0.0,67.34449760765551,0.0,4.479848254206084,53.826719692682886,30.01601938265603,0.0,11.58575948610458,0.0470220684928231
3.5,0.035,0.0,0.0,0.0,7.825567502986858,55.23695738749503,25.70688968538431,0.0,10.991636798088413,0.2389486260454002,3.398611542845301,53.1479400301284,29.40468504658744,0.0,13.796896296119174,0.0557933414632202
7.5,0.15,0.0,0.0,0.0,6.053365193150139,53.94265232974911,24.83074472321784,0.0,14.934289127837516,0.2389486260454002,3.813995010322097,54.12684622067767,28.05538064228154,0.0,13.763859109350465,0.0438390231071505
3.5,0.035,46.47,4.0,46.25,18.909744408945688,31.429712460063897,36.26198083067093,0.0,13.398562300319488,0.0,11.299552098442703,28.94304796212761,46.72043610628497,0.127516457592808,9.94628369223903,2.829271402840429
0.75,0.01,46.47,4.0,46.25,14.080574391703232,42.64060630235341,33.92500997207818,0.0,8.934982050259274,0.4188272836059034,8.498664859909928,43.146148021202826,39.34159658841816,0.0701446733888645,7.5851899087322145,1.209995615957913
1.5,0.01,44.28333333333333,2.0,30.5,7.293742526903149,4.722997210043842,45.93463531287366,0.0,41.88919888401754,0.1594260661618174,7.859499784802256,54.40278641225511,17.438987454768622,0.0,19.802974511022907,0.1777373949914718
0.75,0.075,69.74,6.0,74.83333333333333,4.184934236747708,5.779194898365883,69.68911917098445,0.1793543244320446,20.16739736946991,0.0,3.36612039280704,33.04744292819793,53.69213110572632,0.0597819155719933,9.563512307103686,0.2710113505930366
3.5,0.01,0.0,0.0,0.0,2.970494417862839,62.34051036682615,28.34928229665072,0.0,6.339712918660287,0.0,4.80327764315776,59.98437699273052,28.243368192832545,0.0135505675296518,6.750573906389492,0.1139841856906006
0.75,0.075,69.74,6.0,74.83333333333333,5.796812749003984,28.24701195219124,61.43426294820718,0.0,4.521912350597609,0.0,2.262003443218772,34.49674807115986,53.339603392208126,0.059778103679143,9.757380603200918,0.0844863865331888
0.35,0.01,1.5499999999999998,2.0,2.0,7.00915969733174,35.90203106332139,56.39187574671446,0.0,0.6969334926324173,0.0,4.635481839846333,37.742992181210994,46.81071516813186,0.0597766743446483,10.239345804075972,0.4630699705898762
0.35,0.035,56.875,4.0,66.25,2.7656187823318743,33.446080382013534,48.50775964982093,0.0,15.280541185833666,0.0,11.513383391521993,34.053119071532194,44.9033111738167,0.0,9.493519537041466,0.0366668260876496
3.5,0.035,26.48,6.0,37.5,2.211155378486056,44.66135458167331,45.31872509960159,0.0,7.808764940239044,0.0,4.311299925873379,37.48814372593874,52.4625182327576,0.0,5.626449653677238,0.1115884617530547
1.5,0.01,26.48,6.0,37.5,2.3362619808306717,47.94329073482428,43.170926517571885,0.0,6.549520766773163,0.0,4.297749898374794,37.54234383593308,52.31825029291971,0.0,5.730067511019361,0.1115884617530547
1.5,0.15,10.821666666666667,6.0,19.83333333333333,7.796610169491526,29.31206380857428,45.54336989032901,0.0,12.203389830508476,3.8285144566301095,5.155510210588404,54.215753479252015,27.889014650321226,0.0,10.313411659678936,2.0851599738557924
1.5,0.15,10.821666666666667,6.0,19.83333333333333,7.834928229665072,29.36602870813397,45.45454545454545,0.0,12.200956937799043,3.827751196172249,5.1537517335926415,54.2092426392055,27.89290781272417,0.0,10.317865170330458,2.085093494444533
3.5,0.01,0.0,0.0,0.0,0.9954210631096954,12.22377065498706,41.05116464264384,0.0,45.68982679673502,0.0398168425243878,1.8850779936074733,33.57750340748771,39.24788177811077,0.0,25.04882073027841,0.2407160905156266
1.5,0.075,0.0,0.0,0.0,5.455993628036639,9.518120270808444,59.61768219832736,0.0,11.768219832735962,0.0,5.894683148825607,17.80200687022292,69.14616359419459,0.0,5.580661358582598,0.1203484526058229
0.35,0.035,64.9,10.0,64.1,10.49800796812749,2.7091633466135456,51.77290836653386,0.0,34.342629482071715,0.0,14.351073241883933,8.992435896414024,70.63549628968364,0.0,4.578315173639617,0.0725325001394855
1.5,0.035,11.215,2.0,34.0,1.454183266932271,43.764940239043824,51.29482071713147,0.0,3.48605577689243,0.0,5.871100412874018,30.573400710972248,57.1862396582232,0.0,5.3394653361177085,0.0797054088090417
1.5,0.01,0.0,0.0,0.0,9.01671974522293,0.4179936305732484,74.20382165605095,0.0,15.425955414012735,0.0,4.262883105495995,24.11781116735084,63.586146427005694,0.0,3.828464389621777,0.0430433223068032
3.5,0.075,0.0,0.0,0.0,1.1549183592194343,14.814814814814811,77.41935483870968,0.0,6.610911987256072,0.0,5.014187336606517,26.12861059746222,60.31451252949053,0.0,4.852387935981636,0.0430402346489829
7.5,0.075,0.0,0.0,0.0,1.4547628537265842,43.08489438023117,53.8860103626943,0.0,1.574332403347947,0.0,6.0406803436787655,29.86864967401527,54.64428610141393,0.0,7.056094878293721,0.0621682368131605
3.5,0.15,11.215,2.0,34.0,9.4877416782938,57.72373928642615,32.29021327486546,0.0,0.4983057604145904,0.0,6.578884443098308,33.96088058535652,51.94481197494062,0.0,7.348041638105562,0.0797054088090417
1.5,0.15,11.215,2.0,34.0,9.536133784590882,0.1990842126219391,81.64443559625721,0.0,8.620346406529961,0.0,5.185592565138726,23.74006679260021,63.59006240883767,0.0,3.57396204458685,0.0701402006966197
0.75,0.15,11.215,2.0,34.0,8.665338645418327,0.2390438247011952,83.18725099601593,0.0,7.908366533864541,0.0,5.231612841521344,23.805273057672075,63.503841616986,0.0,3.609685338094176,0.0701374055536073
0.1,0.035,11.215,2.0,34.0,10.493827160493826,0.4181600955794504,79.11190760653126,0.0,9.97610513739546,0.0,5.087758453028105,23.658116660555724,63.70817325320027,0.0,3.5462066986561243,0.0701429960624272
1.5,0.035,0.0,0.0,0.0,3.948942959712804,24.670921420023934,66.15476665337057,0.0,5.225368966892701,0.0,8.094213295074129,43.622668579626975,40.12434241989479,0.0,7.076358998884107,0.2024549657261278
3.5,0.01,38.035,2.0,63.0,3.3094098883572567,58.114035087719294,29.465709728867623,0.0,8.771929824561402,0.3389154704944179,4.519440769022302,57.2829153979818,28.827177222656186,0.0,9.333003873806376,0.0374627365333418
7.5,0.01,38.035,2.0,63.0,2.6106018333997607,64.8066958947788,24.13312076524512,0.0,8.110801115982463,0.3387803905938621,4.23215481238244,56.61921764912169,29.546976121401475,0.0,9.564191666400996,0.0374597506934039
10.0,0.15,138.41500000000002,2.0,180.0,4.902351534475887,12.813870067756078,76.46472698286169,0.0,5.559984057393383,0.2590673575129534,2.311995919538398,43.79403232490676,49.28512225445503,0.0079696515668334,4.518792438394594,0.082087411138385
3.5,0.35,0.0,0.0,0.0,3.705917513448894,54.93126120741183,41.00418410041841,0.0,0.3586371787208607,0.0,5.401506396206114,54.28685290718527,30.949667237875104,0.0135495955047224,9.283066990794245,0.0653568724345435
7.5,0.035,26.335,2.0,60.0,12.430167597765362,61.452513966480446,24.740622505985638,0.0,1.157222665602554,0.2194732641660016,4.427353152147924,62.706623097154704,26.921176376823148,0.0,5.739220530804176,0.1052044313381684
3.5,0.035,0.0,0.0,0.0,0.1794258373205741,57.41626794258373,37.91866028708134,0.0,4.485645933014354,0.0,2.521979642427286,33.34050710602039,44.608112739823206,0.0,19.455271527296205,0.0741289844329132
1.5,0.035,0.0,0.0,0.0,0.5771144278606966,43.840796019900495,52.39800995024876,0.0,1.9104477611940296,1.27363184079602,7.934294003251825,40.81518793636624,45.03937258902669,0.0,3.291675965186342,2.6006631172888706
3.5,0.01,38.035,2.0,63.0,1.994415636218588,10.231352213801356,19.664938173115274,0.0,68.10929397686478,0.0,4.406701310294258,53.50926132559697,31.19201708802245,0.0,10.820288838588326,0.0470239423598048
7.5,0.15,0.0,0.0,0.0,7.885304659498208,38.76941457586619,32.0589406610912,0.0,20.37037037037037,0.9159697331740344,7.55336617405583,42.69373634957833,32.06992204313932,0.0,16.856377636424504,0.7142060037942194
3.5,0.035,9.20125,8.0,15.75,3.426977485554892,0.0,35.20621637776449,0.0,55.68838414026699,5.678421996413628,17.627226716614196,25.12493524090384,34.387279320926154,0.0,20.32120511696489,2.539353604590922
0.35,0.01,0.0,0.0,0.0,5.045871559633028,66.63342640606302,27.961707219784603,0.0,0.3589948145193458,0.0,5.075721345448748,59.67479674796749,28.61230671130241,0.0127530687071576,6.563047983421011,0.0573888091822094
1.5,0.01,0.0,0.0,0.0,3.1878860330743177,27.55528989838613,51.305040844789794,0.0,17.95178322374975,0.0,9.604501761489535,28.62938579011972,36.040394701184425,0.0,24.963734038991888,0.7619837082144395
3.5,0.035,0.0,0.0,0.0,0.3386454183266932,33.844621513944226,62.50996015936256,0.0,1.9123505976095616,1.394422310756972,7.520265261714795,41.97001458620607,44.42097544256781,0.0,3.2121535776057897,2.628705334725532
10.0,0.035,75.05,2.0,87.5,0.9956192751891676,46.5352449223417,37.733970529669456,0.0,14.73516527279968,0.0,4.087829760102016,51.515103211923176,27.245556706782494,0.0,16.907627321272017,0.1992508169283494
3.5,0.35,24.33833333333333,6.0,33.166666666666664,2.5528520143597926,55.70402871958516,34.662943757479056,0.0,6.601515755883527,0.4786597526924611,5.438560132636144,53.971910470603234,34.687061599285805,0.0215214896059176,5.762179568932535,0.1187667389363601
1.5,0.035,0.0,0.0,0.0,5.197132616487455,0.7367582636399841,77.06093189964157,0.0,10.971724412584628,6.0334528076463565,10.158535321733448,25.248483592510816,37.89145630913192,0.1131825826352412,23.977969249408183,2.610372944580388
3.5,0.035,24.81625,8.0,35.25,1.194267515923567,62.83837579617835,35.509554140127385,0.0,0.4578025477707006,0.0,4.438067910090866,46.33030447951538,35.73409851745576,0.0892714809501036,13.286306392475687,0.1219512195121951
10.0,0.75,24.81625,8.0,35.25,3.3107299561228563,46.72915835660152,39.25009972078181,0.0,10.710011966493816,0.0,4.776176508098457,46.02729243718913,37.729562555796456,0.1394911363346511,11.10668282106874,0.2207945415125621
3.5,0.075,0.0,0.0,0.0,1.1738957421408676,14.683645045762036,77.5567051333068,0.0,6.58575407879029,0.0,5.009245385277521,26.14132687219052,60.30940160040807,0.0,4.849045174865305,0.0430388624988044
3.5,0.075,0.0,0.0,0.0,1.5357000398883127,43.37854008775429,53.55005983246909,0.0,1.5357000398883127,0.0,6.05633129303749,29.887146136189745,54.6121843917368,0.0,7.060539403213466,0.0637592450905381
3.5,0.15,11.215,2.0,34.0,9.42794498704405,58.0227227426749,32.05102650986645,0.0,0.4983057604145904,0.0,6.560709076271929,33.95691022565141,51.95561896715262,0.0,7.355391004232459,0.0797073147402737
0.75,0.01,65.155,2.0,49.5,16.04544548534981,31.09427944987044,47.04006378313733,0.0,5.301973290811242,0.5182379908311741,7.856249053535989,24.58016849051942,61.96210955868874,0.0,4.878573648847905,0.2319334964572357
1.5,0.01,38.035,2.0,63.0,1.7557861133280128,14.80446927374302,13.188347964884278,0.0,70.25139664804469,0.0,4.025856022444685,52.20700758783397,32.11279729643563,0.0,11.565070458458203,0.0470254415609258
1.5,0.075,69.74,6.0,74.83333333333333,3.0327214684756583,27.95291300877893,60.29529130087789,0.8778930566640064,7.841181165203512,0.0,3.500143481172082,33.194369161113414,52.82976756050123,0.0597838217007301,10.211873864107387,0.2040621114051589
1.5,0.01,69.74,6.0,74.83333333333333,3.859928372463192,28.511738957421407,63.23119777158775,0.8754476721050538,3.5216872264226025,0.0,3.415322323535038,33.350602563285086,52.78884779697762,0.059778103679143,10.186985908308358,0.1984633042147548
1.5,0.075,65.155,2.0,49.5,16.048644338118024,31.120414673046252,47.00956937799043,0.0,5.303030303030303,0.518341307814992,7.859329167198062,24.562396378013005,61.97631041958934,0.0,4.881392679505165,0.2295625557964545
